review_id,username,rating,date,content
48127808-8b65-4f6f-8c87-23226aa86d10,FAKHRURRAZI ASMUNI ASWAJA BANJAR,5,2025-01-22 12:02:14,Terima kasih foto hasil jepretan sangat bagus
82bf5faf-4aa4-430e-aa13-acbb75cace17,Kucingbelangtiga,5,2025-02-07 20:32:01,"Sangat memuaskan. Aku pake ini buat baca raw manga, he he"
588884e6-26fb-43da-b026-524821c1ef47,M. Isya Wahyudi,5,2025-02-07 19:58:25,Benar benar aplikasi berguna untuk mengetahui apapun barang yg bisa kita identifikasikan.
38ca5a9e-df3d-4858-897e-b98f45892d87,mochamad iwan tofa,5,2025-03-06 19:08:03,Dengan mengambil foto langsung tau harga dan bisa mengetahui beli di mana
f7bc36cf-75a6-449f-a8db-88897f7e81de,Pengguna Google,3,2019-05-08 14:36:21,kadang hasil pencarian tidak sama dengan yang dijepret atau keluar dari bahasan yang diharapkan
eed1b8c2-0b22-4665-95b0-e8cd5777ca21,Bambang Purnomo,5,2025-01-21 11:48:38,Cepat dan akurat
e94865bd-4b1a-40e6-a058-c0f4a889c2b9,BeGe NdroID,5,2025-03-11 10:33:36,Sepertinya kesehatan Google lens sudah membaik
d6a6c559-70b0-4ef2-9593-c34c5881c09f,arkepo rolas,5,2023-02-21 18:10:39,sangat membantu sekali untuk pengetahuan segala macam nama/istilah👍👍👍
2a2cccff-238d-42c0-acb3-dfc31adacae6,145_Krisna Adi Saputra,2,2024-10-09 08:53:58,"ga bisa nyalin teks lagi, kembalikan salin teks"
0fb2a941-d2b6-43f4-b842-e1ed9594735d,Roni Heron,5,2023-12-11 19:51:26,"Sangat bermanfaat, mempermudah kita dalam melakukan pencarian..👍"
82ec52af-bc0c-4610-8db0-77fb0aed3f4f,FADLI KOKARLIN,5,2020-10-09 13:58:53,"Mantap otomatis bisa menerjemahkan Teks, saya suka"
bece77d5-dd4f-46a9-966a-983f34bab707,Nasrun Aksan,5,2022-12-21 07:11:46,Sangat membantu dlm menerjemahkan berbagai bahasa
6acb67de-bd6a-4fae-b467-7352c113cce1,Revin Starniawan,5,2020-06-15 14:23:56,Sangat berguna dan terus tingkatkan kualitas yang baik.
c1a92936-fa3a-459a-a5d3-84e1902b6093,Endang Setyaningsih,5,2024-04-29 09:20:57,Sangat berguna buat cek barang dan harga barang Terima kasih😄😄😄😄
d313f5ec-46c7-4f50-9112-79e148764ebb,Agus Murdianto,5,2022-06-05 10:28:15,Sangat membantu dan berguna dlm mencari informasi..
975660cd-00ac-4969-ba2c-fd263a00a84f,Dewa Pradnyan,5,2023-12-25 14:28:18,Bekerja dg akurat Sekali foto langsung ketemu bagus banget aplikasi ini top
a06b870e-868a-4402-8666-c98448796cf5,Nirmala Bahri,5,2020-10-24 19:56:13,"Belum nyoba sie masih sementara ngedownload,tapi udah pengen aja ngasih bintang 5"
82fa243d-8168-4f7f-bc01-f46e1bf39f69,meirizal antoni,5,2024-06-03 16:24:07,Memudah kan terjemahan semua bahasa kebahasa indonesia
10f00548-8574-4f1a-aa38-cf5ad7eed5a7,w wagimun,5,2022-03-22 16:10:59,Sangat membantu dalam penerjemahan teks.......
94a810b7-ae3c-404d-84e0-8875e277ccbe,irvan g,5,2020-09-07 15:41:30,Bagus mudah dan simple buat di gunakan
84542ec6-d154-442b-923e-14b72d3b0fa8,Nur Farid,4,2021-02-24 11:12:16,"Tab google translate yg muncul menutupi gambar, sangat mengangu"
6a7b920f-d469-4a9d-bbd1-f0baa391b1ab,Pengguna Google,5,2020-02-12 11:35:42,Semoga lebih spesifik lagi dengan hasil gambar Trims
5137dcf9-2a4c-4c9a-bfb4-a47365171110,Pengguna Google,5,2020-04-10 00:17:52,Sangat membantu kita yg belum pintar bahasa asing
93faed37-6a83-4559-8c39-d420bb55b695,Kurniawan 0101,5,2022-03-15 05:32:02,"Aplikasi ini sangat membantu sekali. Trimakasih, sangat rekomendasikan."
45e9f923-2039-4efd-8369-94f79036f63c,Krishna pranata,5,2023-11-10 18:32:20,Google lens sangatlah baik untuk menyelesaikan masalah sekolah dll
8809037f-683f-4fa3-97ee-d4724ff5607a,Nadilla Cahya,5,2024-07-25 18:24:05,aplikasinya bagus terjemahannya juga jelas
4dc37ee8-3a1d-4874-827f-7534da7d15c2,Made Wirta,5,2021-04-13 10:14:14,Praktis dan cepat penelusurannya 👍
89dbc2df-727c-4d6f-9cea-b25f05dd5b46,Albayan Albayan,5,2024-11-01 17:38:58,Sesuai..akurat..bagus dan cepat
2bcd0908-d6ac-48f4-bf0e-b7f71c373cec,Abdulcell,5,2024-12-03 20:44:32,Sangat berguna bisa melihat bahasa2 yg ada di dunia
dd6e7363-d23c-45a6-87fc-053908a6554a,Latif !?,5,2023-11-22 18:55:18,Bagus dapat bisa memahami tentang yang belum di pahami 🙏👍 membantu
3e9dc29c-7dbf-406f-99d5-690b8c66e8d2,erwin sangkala,4,2024-08-31 18:45:17,Sangat membantu dalam pencarian penerjemahan
b471c312-b00b-47df-8623-8f6a10a98f4a,Qiara Cookies And Family 3,5,2021-01-19 09:10:27,Sebenarnya aplikasi di hp saya masih blm ada sih tapi saya tetep menunggu saya tau dari tmn saya pass saya update Google eh ga ada apapa ywdh saya chek di hp ayah saya ternyata kta ayah saya bkn di update tapi download aplikasi lens ywdh saya download tapi sblm itu saya pke dlu aja hp ayah saya.....saya baru download pagi:v... .sekian terimakasih
44bb73e1-8bf7-43f7-a93f-a4f7d16c89fc,Pengguna Google,5,2019-05-02 18:13:19,"Membantu untuk mengerjakan tugas yang sudah di Print😁👍👍,Nice google"
70cc6007-76cd-4007-8e87-81a68b7924fd,Wahyu Din (Wahyu),5,2023-12-09 17:21:26,Aplikasi baru bisa membangun ispirasi untuk berkarya
2d7384a0-c259-44b9-a434-20eaf27e301d,Fajar Wicaksono,1,2022-01-17 14:41:29,Tidak bisa dibuka app nya. Sudah install ulang tetap ga bisa.
a85a011a-e2e1-47b2-beeb-70e3eb8148df,Zulkifli Barus,5,2024-08-22 16:50:41,Sangat berguna semua bahasa bisa dierjemahkan
52aec960-28a3-4d7e-8cc4-43a63507a352,Rafki Oppo,5,2024-10-30 01:44:14,Sangat membantu sekali dalam pencarian..
70f9ba75-24b3-4b90-8fe5-08a89421fd82,RyzsheL 23,5,2020-07-06 11:35:06,Saya suka dengan Google lens Sangat membantu sekali Ini saya beri bintang 5 Karena saya sangat puas dengan hasilnya.
c30f42bc-1590-423c-911a-3a193743454d,Rizky Adha,1,2022-03-07 08:24:13,Aplikasi error sering banget gak bisa di telusuri
449cf800-c98a-4ae0-b30a-e3a19fb8ee6a,Daniel Kodrat,5,2023-11-28 10:08:56,"Google lens membantu mencarikan informasi harga, barang yg serupa dan tempatnya... Google lens mantap 👍"
8190340a-9693-47e9-aa42-ac981d56749e,Rolan Papoiwo,5,2024-09-09 14:31:08,aplikasi yang sangat berguna untuk pencarian. terimakasih
314bda39-93c7-4e05-969a-5034e835b903,Udy ela,5,2024-09-12 18:52:56,Sangatlah penting membantu menerjemahkan ke bahasa Indonesia
1a2523bd-3b67-4e1f-9a91-5b22ed4e2935,Nurul Kusnadi,3,2020-07-28 05:48:58,Untuk terjemah langsung terkadang ga sama tapi lumayan membantu😊
078599e4-74b7-4991-acda-c67215399b7e,Joelianto Nugroho,5,2022-05-08 07:01:35,Sangat membanti dalam pencarian atas obyek gambar
9f9cd989-a35c-41ba-a77f-4072649c32d4,Doddy Sularto,5,2021-03-16 18:47:34,Memberikan hasil foto nama tumbuhan dg tepat bisa di pake scan barcode juga
065bc23f-a786-4ae6-ac17-ab705f377246,Andriansyah Ndrie,5,2023-05-16 06:55:51,Luar biasa cepat dalam menerjemahkan ke Bahasa Indonesia
fd9b4bbd-28fe-4903-b323-6613d00b19cb,Pengguna Google,4,2020-04-12 19:18:55,"bagusss, tpi pas translate mandarin ks indo tidak ada pinyin nya"
7447b8fb-4717-4c0a-8fa4-d9143ac52ec9,Baim Sofitel,5,2021-07-18 12:28:15,Sangat membantu dalam belajar dan pemahaman barang baru
243ebf11-a162-45b4-9e5f-7e94801878a7,Dee Hood,5,2023-12-07 04:25:54,"Sangat berguna, banyak makanan mberikan informasi ilmiah"
1ca16d43-12f7-4338-838c-2840d0b61357,Sulaeman Jayadi,4,2022-01-25 12:56:40,Sangat mudah untuk mendapatkan info barang benda atau harga 👍👍👍👍
34994d8b-d375-45fb-96f8-7a94616807ff,Ra Jendra,5,2021-01-05 22:15:29,Aplikasi sangat membantu untuk menerjemah dan menelusuri
3035db18-14e2-4c4a-b437-ae5efaaeff6b,Diah Lestarie,5,2023-01-06 16:13:57,Bermanfaat sekali app nya. Bisa nyari info lebih cepat👍
b11d2e43-c6fa-4e6b-85f4-68a07a22e007,Fabian Zaky Ramadhan,5,2022-08-02 20:00:48,Sangat berguna untuk mengerjakan tugas bahasa inggris
2065d8f7-aa45-43c7-a696-f8bf1a4c6827,Muhammad Rishon,5,2024-09-10 00:02:52,"Semoga aplikasi ini akan selalu membawa mamfaat bagus, berkah, keberuntungan untuk kehidupanku, amiin."
0eb31cdd-5a4f-4b04-99ab-045e88d0231d,ahmad jalante,5,2025-02-04 19:54:44,Keren dan canggih memudahkan
8af84cb9-7386-468a-a5bc-746cbc569e74,Ajay Alay,4,2022-08-21 14:21:32,"Aplikasi ini sangat cocok buat kita yg belum tau, jadi tinggal foto aja."
154f3059-eb56-4464-a51a-e1751c2538c6,IRYANTO SALEH,5,2020-12-15 08:00:52,Berguna banget tinggal jepret keluar yang serupa. Mantap
8dfeea57-f67a-48bb-b139-73b0945d085f,Pengguna Google,5,2020-03-19 10:06:18,Good app....buat pengetahuan dan pendidikan sangat mendukung....
81710cbf-d833-4a80-98c8-b492020b1672,johannes Christian,4,2022-12-09 14:17:07,Lumayan bagus walaupun terjemahannya tidak seperti kamus teknik
058c9aa4-9624-4c13-9170-8e6b1cce8087,Achil Achmad Naga Bakti,5,2020-12-04 09:03:58,Memudahkan kita dalam pencarian sesuatu produk atau benda yang kita tidak tau nama barangnya.. hanya dengan klik foto langsung dapet informasi detilnya
6f8a5629-b955-4fab-8622-fa5340e769bf,Ferdi Bastian,5,2024-08-29 15:09:02,Sangat bagus dan bermanfaat bagi yang terbatas bahasa
957fd9fd-0e2b-4b62-b541-fc5fb1edae82,Morris Dewara Djati,5,2024-04-19 13:09:51,Lebih mudah mengenali produk dan harganya. Semoga bisa lebih akurat lagi.
a770d037-733f-47b9-bd5b-e0269296c9ab,Hari Yono,5,2024-10-09 10:36:47,Sangat sangat membantu khusus nya kita yg sangat minim pengetahuan
a904a808-5ba2-4f07-bd22-8179e5dab6ce,Koplo Koplo,2,2022-11-27 07:59:37,Apknya sangat berguna cuman lambat padahal sinyal bagus
b3e0ca55-80ac-417d-a1c1-f31210277f91,Das Wanto,5,2022-10-30 21:18:16,Sangat membantu untuk saya penjual buku online saat menentukan harga jual buku. Terima kasih.
725021c4-2db2-4405-b792-40ed6e268693,Ari Sandy,5,2024-04-06 20:42:31,"Baru nemuin aplikasi sekeren ini,,semua jd mudah apa yg kita cari,,mantappp👍👍👍"
4ccdadec-1e11-4786-b347-457c32ad8cb0,Hariyanto Yanto,4,2021-10-18 11:53:08,Cepat dan akurat untuk mencari part yg dibutuhkan
30192498-192d-4b03-bb44-3bd6de4c700d,Jamal Ludin,5,2021-11-23 13:14:16,Sangat memudahkan pencarian hanya dengan photo.
5213b73f-69ce-4954-97bd-1468d40a1d50,Wyn Cenik,5,2023-07-30 01:45:16,Aplikasi yg sangat membantu untuk menterjemahkan semua bahasa
50bb8312-c785-4101-af0f-941309fa884f,Puput Caroline,5,2020-10-15 09:50:50,"Sangat berguna membantu saya mengerjakan tugas, trimakasih lens"
87746a29-20a0-4202-b885-9b7c8f88e38b,edy purnomo,5,2022-02-03 17:06:11,"Lumayan membantu klo mencari barang tidak tau namanya tinggal poto keluar dah,,,mantab tingkatkan gel"
46912cbf-ccba-4c6c-9097-dc4f872dee8d,Kaloka Oka,1,2022-04-23 21:22:23,Tidak tersambung otomatis lagi dengan google foto ??!
b7ec32db-6658-4e94-98be-fe3cc54e68d8,YP YUSWANJANG,5,2023-05-29 18:41:53,sangat berguna dan membantu menpermudah pengeditan.
323eaebb-2f40-4ef6-8589-191ac47f1fcf,Diki Hafrizal D R F,5,2020-12-09 00:14:35,"Cukup membantu,, tapi lama lama manusia jd malas berpikir dan untuk apa lagi sekolah"
1ed635db-c39b-405b-9e59-ab9daf0ec524,Agus Waluyo,5,2021-10-04 08:11:25,"Aplikasi yg sangat bagus,sangat membantu sya yg g ngerti bahasa blablabla."
928362fc-0b03-4de5-9748-5c3d31ce2b76,Fadlil Dinil haq,5,2020-08-01 15:20:12,"Mantap, walaupun agak meleset sedikit hasilnya"
dd53881f-9d15-40b6-ad92-7b024b5545db,Juragan Cell,5,2024-02-19 13:19:07,"Sangat membantu kerjaan service hp, mengetahui type hp tertentu."
6679f9af-b968-4a96-920e-d56dffd829bb,Musa Maici,5,2020-08-12 05:54:57,Sangat berguna untuk mencari jawaban dan mencari barang
367b7625-6e22-40ff-b5c3-0da75b4353f5,leonny phang,5,2022-02-01 08:23:27,Tepat dan benar...sangat membantu...aplikasi yang bagus.
92932cc0-3b3e-4c1f-a0bf-d4f407d54032,Wira,5,2021-11-16 13:29:30,sangat membantu menyelesaikan tugas kerja dan tugas anak sekolah. thanks google lens 🙏🙏🙏
c86e3653-b4a6-42ba-9a83-d10f6bb7e814,Roghib Arkan,5,2022-08-31 16:08:47,"Sungguh luar biasa,aplikasi ini sangat membantu aktivitas belajar saya"
e32d862f-174f-46ee-a752-ed2137b86157,Dedy Ote,5,2024-10-23 06:18:45,"Sangat membantu 👍, tingkat kan lagi kwalitas."
daf4972a-0222-48a4-b449-0c52e078d0ce,Cartoon Kids,5,2023-11-12 18:25:28,Ubah tempat buka filenya jangan google tetapi bawaan hp
178c1751-cee6-4dc0-917e-0661c6cd3d83,Ilyasul Bustomy,5,2021-11-06 13:13:42,Sangat membantu dalam penerjemahan bahasa inggris
3b858191-316c-441a-ae29-ad9dc27cf32b,Ahmad Syah,5,2023-10-13 10:05:23,Suka sekali.. Aplikasi mengetahui mode dan harga..
192394de-d909-47d7-8149-4d49304fe971,Muhammad Zaidan Nabil,5,2023-04-29 05:16:56,Sangat membantu sekali untuk mengetahui arti bahasa luar
36d5cdc3-1e9b-48cc-be23-90adc2a599f1,Nendra Dancell,5,2021-12-18 11:29:50,Aplikasi nya sangat baik dan mudah untuk mencari sesuatu yg kita tdk tau👌👍
dfbce592-8bb6-438d-be52-74b618c47208,EkaFeky,1,2023-03-08 21:17:51,"Aplikasinya bagus,lengkap gada bug,tapi karna saya penjahat saya kasih bintang 1"
86321890-c2e3-42a0-881d-9fd2b74c99b8,rainaldus afredy,5,2024-03-05 09:03:35,"Sy kasih ⭐5 Sangat mudah terjemahkan, Thanks sdh membantu 🙏"
aeb0536d-3aaf-42df-be62-e14eb9feb6a5,I Komang Edi Semartama,5,2022-09-21 22:13:43,Sangat membantu untuk menerjemahkan bahasa Inggris.
b6e10b4d-7d82-4186-81f4-661029b7c5e0,Anuar Anuar,5,2020-10-19 06:32:56,Aplikasinya bagus jadi saya gak bingung bingung lagi belajar B.inggris
23a2eb86-719c-4e32-a583-3d23b6a0d3bc,Tiani13m Galeri12,1,2021-09-14 10:11:38,Banyak teks yang tertuju tidak terbaca
e07fadaa-8333-43a4-886a-493707328b67,MOER 74,4,2024-10-23 19:08:33,Cepat dan akurat menemukan sesuatu benda
a984708d-50c8-4e9b-b33e-bed4be614f33,Pengguna Google,5,2019-06-11 10:57:22,"aplikasi ini sangat membantu sekali,sangat memuaskan ,menambah ilmu pengetahuan tentang produk dll."
e779113e-9832-4629-bb3c-0a0d2bf8a150,Pengguna Google,5,2020-03-04 22:20:23,"Mencari produk serupa dengan gambar, ide yang sangat bagus"
82e05af5-e8ec-4114-a9dd-bd6200c96c82,B_ Besar,5,2025-03-13 06:20:18,"Sangat bermanfaat, terus kembangkan 👈🏻🙏🏻"
f24ed52e-a762-44ad-985c-25714da8707b,Ganu Zega,4,2023-10-19 18:10:23,Sangat cepat dan membantu pencarian yg diinginkan
72faf630-7412-4c32-b9bf-286851394121,Pengguna Google,5,2019-02-23 05:36:39,keren... respon sangat cepat dan Hasil penelusuran sangat membantu
5d5e4c2a-880a-423b-b501-76a4bf8fa0c9,Raka aidil pratama Raka,5,2021-05-15 08:15:02,Sangat membantu untuk penerjemahan bahasa
c559e0b2-c929-4158-8835-b7c47a4db8e2,Maldono Batigol,5,2025-04-11 23:29:49,hanya sekali jepret bisa tau apa aja yang kita pengen tau
3c526966-2759-4912-99f6-4608a983b48d,Astrid Septiani,5,2021-06-29 10:32:16,Sangat membantu untuk mengindetifikasi jenis gambar yang belum diketahui sebelumnya 👍
56b45c2d-9f62-49e3-83bc-a4daefb1f203,Nur Alifin,5,2021-09-30 18:07:51,Sangat akurat untuk mencari berdasarkan gambar
2a6709dc-c57c-44ae-b064-f890d42aee71,dudung abdilah,5,2022-10-21 13:44:24,"saat membawa dus barang besar pengikat ini amat dibutuhkan, ikatan kuat dan aman"
08a6d457-345c-42b6-8ab2-98a58d4eba84,Jun Setiawan,1,2023-12-26 13:30:37,"Dulu kalau nyalin link,email,dll itu enak sederhana Kok sekarang malah gak bisa 👎👎👎👎👎👎👎👎👎"
74df1d29-c5df-416f-8085-ec55d0064b33,Nopri,4,2020-12-28 17:02:51,Membantu mempermudah pencarian dan deskripsi tentang suatu barang
3f037d7a-6daa-432b-8579-4c39bbf02098,Betty Hendarmin,5,2023-06-24 14:10:00,Supaya lebih disederhanakan tidk ber ber belit belit pertanyannya
fe5406dc-3026-4397-88fc-930dae152922,Zaidan Nurhakim,5,2020-08-09 07:48:05,Aplikasi ini sangat berguna untuk mengetahui bahasa Inggris dan bahasa lainnya juga
92c9ae4f-f307-4abe-8fe1-cc07bb1098dc,Pengguna Google,5,2019-06-01 13:53:44,bisa buat hiburan & sangat membantu . tapi hp ku cepat panas.......
33a854c3-6779-4867-9461-c376bed1015c,Dedi Hardedi,5,2022-08-16 17:20:03,Google lens perangkat bagus bisa mengenali objek di sekitarnya...
688b6133-281b-49c8-9281-0f4604346629,nana adiella,5,2020-07-09 16:33:29,"Saya sangat suka sekali bisa mengenali sesuatu yang kita tidak tahu namanya, pokoknya mantaplah"
80447ff6-e8d8-464c-93b5-f6ffbe9dd9bb,M.Reza Azzurra,3,2021-01-19 07:31:15,Susah banget di download nya kenapa ya? Padahal jaringan lancar disini😒
f0f70ba9-34dc-435b-a308-5439ab710472,Sephire,5,2020-12-10 18:37:20,Berguna banget buat terjemahkan bahasa. Makasih Google Lens🥰
67d3dd89-0ad1-4f01-bed5-2bc2f81ceca5,Mamad Mustofa,4,2020-11-11 22:42:51,Saya kasih bintang 4 ni aplikasi mantep bnget deh... Saya sampe terpesona melihat hasilnya. Pokonya mantep deh kamu mesti coba.....
b5093fb7-6c6a-43b7-a120-fd68efa805cd,Anisa Rahma,2,2021-05-02 08:34:33,"Tidak berfungsi /tidak bisa dipakai, ada tulisannya ""coba lagi nanti"""
72bb36cb-273a-47db-9884-0ccd47af8aae,Alter Alaratu,5,2020-06-07 16:51:42,Banyak membantu saat penyalinan berkas! Trims gan! 👌
f2391987-df40-4508-8c20-590cd66ffcdd,Mulki Mutakin,5,2023-05-22 09:35:18,Sangat membantu dalam mengerjakan tugas dan menerjemahkan
ce1915ea-7e2c-4f8c-b33f-9b06f83cbb9d,hendra jaya,5,2020-07-17 09:01:40,"Sangat membantu saya dalam pelajaran bahasa Inggris, Terima kasih Google lens"
1c7f112b-6399-4d17-a8b0-c8d30090df81,zye,5,2023-07-14 13:11:33,Ini sangat membantu untuk orang yang belum membahami bahasa asing
127b4ca0-e2b7-40ef-8f40-0a8bbff9c7e1,Elpi Agus Tiyanto Tiyanto,5,2025-01-24 22:14:48,Sangat bermanfaat & informatif
39124cd5-f700-4a2d-8acf-d1a9e2422885,zainur rofiqi,3,2022-07-20 18:42:21,"Tingkatkan ke bintang 5 saya harap lebih informatif,valid, untuk saat ini bintang 4 dulu."
ca825ae7-28e7-4f7b-8591-165bf743cd9f,andrean tirtayasa,5,2022-04-20 14:13:54,Keren aplikasinya. Jadi mudah mencari sesuatu yang tidak dipahami
073e31c7-e61e-400f-a099-655b32d91338,Pengguna Google,1,2018-10-25 14:05:23,Tai di update knpa g bisa di buka Ni android dah 8
c157f373-7822-43da-ad00-d5de4209b440,Yuyun Nata,3,2024-08-27 17:54:14,Sangat berguna sekali untuk mengetahui nama batu dan harganya
c25f3e19-f41c-414b-992c-16b267a4e073,Agus Tjahjono,5,2023-10-13 14:19:01,Cara mudah untuk mencari nama dan persamaan suatu benda 👍
d5af82b6-f996-4cce-b5ae-1f395f4106de,Budisaputra ST2,5,2024-05-25 13:19:20,Sangat membantu saya untuk menerjemahkan bahasa Korea ke bahasa Indonesia
5822ba32-e983-4365-a18c-e595be713145,Pengguna Google,4,2019-04-10 07:51:24,good. cuman pas chek bar code. gak keluar sama harganya.
4f54e6e6-79d9-43e5-9505-a5a283913337,feny gusti,5,2022-06-07 05:09:06,Apk ini sangat membantu saat saya belajar bahasa Inggris terima kasih tim Google
86d90664-9953-4e72-ae5f-751ef5dfd5f4,Abdul Manap,5,2021-02-27 17:59:19,Terimakasih ini membantu saya dalam perterjemaahan tapi harus teliti pada kata yang akan diterjemahkannya.
b56e5531-36fc-4b35-9b75-790671ef656f,Pengguna Google,5,2019-12-04 08:04:36,Aplikasi ini benar2 membantu saya... tingkatkan lgi fungsi2ny.. thx
daec962d-f395-43ff-bcc0-37d2e1133bcb,Pengguna Google,4,2020-01-12 01:21:12,Sangat membantu terutama untuk foto terjemah.
60308897-7f56-4f45-a9a3-31e5efe856ac,Es Campur,5,2021-04-14 05:16:30,Lens banyak membantu kami mencari dari banyak foto yang tidak terdefinisikan... Terima kasih google.
d5698538-4dca-42c2-86a6-165b3f79bd24,12. Muhamad Fuji,4,2020-09-11 11:34:33,"Bagus,langsung ke terjemah secara otomatis"
6aa80853-d493-4aa2-875b-5ea6e9fd17c6,Nelson Moris,5,2022-04-03 10:53:25,Google Lens enak dan nyaman digunakan untuk keperluan Disain gambar
db3cbe12-0298-4507-b892-39c6c09ffb66,Ulul Abror,5,2020-06-01 11:17:28,Sangat bagus dan membantu menerjemahkan bahasa
acb51655-6703-4e44-a43f-7c6b2c2cb6c3,Rama Yana,5,2023-11-15 19:20:27,Sangat membantu saya mencari tau harga barang.trimah kasih
7d426547-0ec8-4e25-92ce-d9ef003b4db0,Yaser afandi,5,2024-08-24 15:10:31,Sangat membantu untuk pencarian.tinggal foto muncul
10ea9f9b-dc0e-45b0-bfd0-31435d1d71a8,Papa Orlin & Prabu,5,2021-02-18 08:09:51,Aplikasi yang bagus. Saya coba buat iseng foto kepala kont** yang muncul jamur.
3f0d39ef-c927-410c-9585-034e9ea0c5f6,kustarwoko jaya,5,2022-07-27 17:07:28,Sangat bermanfaat menambah cara mudah untuk cepat mengetahui sesuatu
e00201f3-4181-4d87-88fc-de7f12550979,Janto Raharjo,5,2020-06-28 22:32:08,Sangat berguna sekali bagi saya yg kurang lancar berbahasa inggris
c689312a-7855-405a-b731-dfd57d57a1f3,HANNAN KOPLING (Rafa),5,2021-07-23 08:36:53,Sangat sangat bagusvdan terpercaya walaupan terkadang tidak bisa di pake
c4015b25-2705-4274-bd2a-528e7bed3555,Siti Namira,1,2024-06-24 16:19:22,"Google lens tidak bisa di update, dan Sekarang tidak bisa di gunakan"
2bc539a7-34a8-4dd5-86e9-c52ef981bf10,Rahayu Suryani,5,2023-10-01 14:22:55,ok bgt gampang sekali klau kita mu nyaru barang dan harga nya
5514b65f-9a03-4bd1-b50d-4d48111ebe3a,Maijon Tuah Benediktus,5,2024-04-05 08:26:26,"dulu aku kira rumput liar tapi setelah pakai aplikasi lens eh eh ketahuan tuh rumput adalah bunga ,asik deh ada kerjaan tambah pengetahuan ,terima-kasih"
1863d4c6-3e28-40ff-93b1-bae1ab928e64,Farel Ferdiansyah,3,2021-07-20 09:59:03,Untuk perbandingan suatu ruang yang gampang
782ec190-2b1d-400c-a91e-a3faa3b425e5,Tiwi Caem,5,2023-10-15 20:05:30,Aplikasi nya sangat mudah di pakai dan banyak informasi nya
89c12e37-a27d-4b87-8120-4940c7778424,Pengguna Google,4,2018-12-27 12:13:09,pernah mencoba logo (huruf singkatan) tapi yang keluar malah hal yang tidak dicari
9474d74f-7184-46d0-8c0b-6e8b10838dc1,Muhammad Amin,4,2023-02-04 16:22:06,"Sangat membantu sekali, semoga ditingkatkan terus."
ad71bc81-ae03-42c0-975d-352e7ff550b4,Rakhman Arif,4,2023-11-28 00:30:27,"cukup membantu sementara ini, mudah2an bs trs dikembgnkn lg."
e27f3588-b210-4fa0-ac2b-3998badb56fd,Parlan Parlan,4,2025-01-01 14:59:16,Sangat membantu / referensi dari ketidak tahuan ....
ee683e4d-c4cc-4bcf-900e-7660d6e263ae,AndipakAndi229 PakAndi229,4,2022-12-20 12:28:56,Apliksiini sbtulnya beberapa daera sangat baik cuma ngahkanyak dlu sekarang kadang eror makanya sya ksibinta 4 dlu tolong diprbaiki don
78f0b38a-eaf1-42cd-8dd1-2cc6b83744d3,Kicuk Prasetya Adhi,5,2024-03-01 11:38:44,Gambar atau image yang dicari sangat gampang caranya
215b2f4c-43b8-4c7f-bde5-a077a9623b24,Nyoto Osawan,5,2023-12-15 11:29:11,Sangat membantu sya u/melacak suatu di aplikasi ini...mantap maju terusss
6e6567b6-7c7b-4b35-8365-86e02e841c7e,Dodi Oktav,4,2022-05-19 05:58:49,"Bagus berguna, cuma masih ada beberapa jenis rumput liar dan beberapa tanaman lokal yang belum ada."
3a40a0b2-890e-4864-8b63-84591fc4527d,10_23 Advent,5,2021-06-11 17:54:18,Bagus banget daripada ngetik panjang pakek kamera aja lah :D
04a9809f-51cb-4a17-b6e0-4c0c9cf15b42,Fachry Alamsyah Fachry,5,2022-02-22 11:32:33,Sangat bagus buat terjemahan semua bahasa
e0d39d93-28d6-4263-8e19-b44562a13877,Pengguna Google,4,2019-05-10 16:40:43,sangat berguna untuk identifikasi sesuatu yang kita tidak cukup mengenal seluk beluk suatu hal
270e932f-f0ef-4a84-a07b-3a6447b758c9,Mukhammad Lutfi,5,2020-12-03 14:22:32,Sangat mudah dalam mencari apa yg kita inginkan ketika kita tidak tahu nama suatu barang tersebut
b2be3579-3881-404d-bb1f-14c26834e13a,abdul basit,5,2024-05-19 22:03:34,Sangat membantu mencari gambar yang tidak diketahui deskripsinya
c537d5f6-d9cf-4c01-8806-589c9ad29307,Dimas Fajar,4,2024-02-06 12:11:54,Tolong kembalikan fitur scan layar terkini
22085cc8-c4a5-451f-89a0-b52ecf5a8998,Bango,5,2021-08-09 09:26:56,keren mantap bisa menterjemah kan semua bahasa dengan mudah
35b46119-18dc-4f42-95b9-4ef89b4916ad,One Narra23,5,2024-03-03 18:08:59,Sangat membantu sekali untuk orang yg kurang d bahasa asing
3218b819-5f96-4209-a297-7628a496a83f,Thopan BayDury,5,2024-10-12 20:38:55,Sangat terbaik mudah untuk mencari harga barang yg kita ingin beli.terimakasih🙏🙏
bf9438c6-4aec-4ec2-a3bf-c6a7055ad3fe,Ferry Setiawan,5,2020-11-12 17:29:28,Sangat membantu untuk translate semua bahasa
41a651b7-685c-4f80-93e9-426f23839079,Eko Hadi Purnomo (NdutWewet),5,2023-11-25 09:29:29,"Ide dasar aplikasinya, KEREN. SANGAT AMAT MEMBANTU lintas GENERASI. 🙏👍🙏👍🙏👍🙏👍👍👍👍👍👍👍"
82d15cf3-9a94-471a-84dd-52ff2af2afb6,Pengguna Google,5,2019-06-18 10:16:24,sangat membantu sekali... jempol 5 dech buat google lens makin ditingkatkan lagi...
